,Unnamed: 0,Username,Location,Date Created,Tweet
932,932,richiedg,,2009-04-04 03:34:35,"@IvankaTrump Nepotism Barbie, no one cares about what you have to say. #KarenStrikesAgain"
933,933,WakingLifeDream,,2018-02-18 22:08:57,"A white woman called the police on a lone Black Lives Matter protester.

#Karen showing authoritarian, hateful stup… https://t.co/3UUmZSJh3o"
934,934,NicholasUrquizo,"Biotech Bay, SF",2013-05-28 14:12:22,"@MichaelRapaport Look at her fat ugly face. #PancakeFace has been so hurt in the past😞

She literally has real life… https://t.co/7lXPx0YLVS"
935,935,barbduffy52,Okanagan ,2015-01-24 18:40:20,Bitch shut up!! #KarenStrikesAgain https://t.co/1QZu5boKc7
936,936,JakofAllTirades,,2015-08-05 15:30:08,The male version of Karen is a Joffrey. That is all... #karensgonewild #KarenStrikesAgain #Karens #Karen
937,937,TheAtomicPirate,Chicago,2016-11-13 19:31:19,"@KarenKataline No one is demonizing police more than the police right now, Dan has nothing to do with it.  You fit… https://t.co/2Y7eb30crk"
938,938,lkjtexas,"Texas, USA",2008-09-04 21:08:09,@thehill The number 1 #Karen!! #KarenStrikesAgain https://t.co/ca92W7TPhA
939,939,NYCShopGuide,"Manhattan, NYC",2009-08-30 00:35:09,I rename her Karen Trump #KarenStrikesAgain  #karentrump #IvankaTrump https://t.co/SycKZmUSMg
940,940,NYCShopGuide,"Manhattan, NYC",2009-08-30 00:35:09,@zaharako I rename her Karen Trump #karentrump #KarenStrikesAgain @IvankaTrump
941,941,3211JB3211,,2014-09-05 10:49:27,The fuck is this? #BlackLivesMatter #BLM #KarenStrikesAgain #karensgonewild https://t.co/qQxkfRpN9d
942,942,kriticalcp3,"Florida, USA",2016-05-25 16:40:43,"I love this one man protest!! Right on buddy!!- don't let a Karen stop your peaceful message, not to mention your f… https://t.co/OzxJ8ZFj5q"
943,943,SGTBones_,United States,2008-12-31 03:56:46,"Am I the only one who thinks that the name ""Karen"" should probably be removed from all future publications of those… https://t.co/rJYsmwlenw"
944,944,erj0122,"Southfield, MI",2011-02-26 14:14:12,@goldengateblond OMG! She is the KAREN of ALL OF THE Karen’s! I was trying to place her! #KarenStrikesAgain #karen… https://t.co/UqgNkzRxF5
945,945,megastark3,,2010-05-08 14:57:19,Says the moron whose Daddy #DonaldTrump got her a job she knows nothing about and SILENCES #protestors with tear  g… https://t.co/9TGsU03MEU
946,946,eva_hembree,,2016-11-08 21:33:16,#Karenstrikesagain but it's a senior moment. https://t.co/ZNcMi8dz8n
947,947,eva_hembree,,2016-11-08 21:33:16,@kelliekelly23 @Jayme56 Oh my goodness this lockdown cause people lose their freaking mind when they got out in pub… https://t.co/ByInopMBCb
948,948,ThatDdeDLambert,"London, UK baby!",2013-03-29 12:55:48,Let's make this Karen famous #BlackTwitter #KarenStrikesAgain https://t.co/II6We1hqA4
949,949,ZosiaKai,"Tulsa, OK",2019-04-13 02:59:19,OKAY KAREN....Your father is a piece of shit who doesn’t care about human life! Your words of growth in times of di… https://t.co/4PxlttimpH
950,950,MTEsssss,,2016-11-19 01:55:59,"Oh @ananavarro .... You win Twitter today. Congrats !!!!
#KarenStrikesAgain https://t.co/fdRHXqJyjZ https://t.co/gLxdzz8Dvz"
951,951,BraunKen,,2011-08-23 16:56:07,"It's never too late to say you're sorry...

#Karen #KarenStrikesAgain #karensgonewild #MichiganProtest… https://t.co/rbSPzX1qcr"
952,952,hunkymcstudley,"Portland, OR",2020-05-31 01:11:25,"@LdyNJ1 @Starbucks @nypost Karen has entered the chat 
#KarenStrikesAgain"
953,953,MamaTried7,"Chicago, IL",2016-10-04 02:16:52,"@chicagosmayor This bitch only shows her "" Karen "" and wags her finger like an angry substitute teacher when she di… https://t.co/A0hJJatgZK"
954,954,I_ThankQ,Any place Liberals make fun of,2016-11-08 00:59:26,"@Inevitable_ET I could only watch half. 1st off, did the nonexistent WS buy the new car? Mines a 2001, visually, hu… https://t.co/K03BxVdgC1"
955,955,LaPrieceAnaya,"Chicago, Illinois",2013-02-23 22:32:59,"They're trying to make fraudulent 911 calls illegal. So, get it together KAREN. Black people are here to stay. 
.
.… https://t.co/X1cjIdV7uC"
956,956,NoahBuch2019,"Sacramento, CA",2011-09-20 06:16:02,@JENFL23 She’s a drama Karen #KarenStrikesAgain
957,957,purplechiva,"Texas, USA",2020-04-05 02:39:43,"@IvankaTrump just stop..you know nothing of suffering, inequality, poverty, and discrimination. Go back to your ivo… https://t.co/pUwt2foq8X"
958,958,noisNkz,soCal,2008-09-18 17:02:13,“911 what’s your emergency?” - “Can I speak to the manager please?” #KarenStrikesAgain #BLM https://t.co/owhvOyTsu3
959,959,RasCeylon,"Oakland, CA",2008-11-28 19:54:26,#Karen still #Karening we need a better term btw but yea #KarenStrikesAgain smh https://t.co/dmLDbiAAF2
960,960,BStarks13,"Milwaukee, WI ",2020-06-05 04:16:27,"White House appoints gay hating liaison (Karen) to the USAID. This is your tax dollars at work! 
#MerrittCorrigan… https://t.co/O41BD2TRkZ"
961,961,TwistedWytch,"Missouri, USA",2013-12-28 05:31:37,I just got to witness a total Karen (whose been complaining in the store since she walked in) correct the behavior… https://t.co/QuTsSDyrlr
962,962,Jirecares,"Redlands, CA",2019-11-29 17:45:58,"If u are neutral in situations of injustice, you have chosen the side of the oppressor. 

If an elephant has its fo… https://t.co/J0nOZJDPKC"
963,963,BrennaSahatjian,"Portland, OR",2014-02-25 20:56:33,Just....What. The. Fuck?! #KarenStrikesAgain https://t.co/d2gL2fXZfl
964,964,TheAtomicPirate,Chicago,2016-11-13 19:31:19,@KarenKataline You live up to the title just fine. #KarenStrikesAgain
965,965,VIRTUOUS_SECRET,"Washington, DC",2010-03-28 03:52:15,Internet thugs amuse me. #KarenStrikesAgain https://t.co/RDG1XddQUV
966,966,TtvAtlas,,2020-05-20 09:55:23,Going live on twitch #KarenStrikesAgain  #Karen #girlsNightOut  #girlsrock #Trump #DonaldTrump
967,967,here4sussex,Somewhere Down Under🌏 ,2019-06-14 15:07:01,"#Karens are a curse to this world! #KarenStrikesAgain, husband suffers the consequences 🤦‍♀️ https://t.co/iDJvpaUJgi"
968,968,StuffISay9,,2020-02-01 13:39:32,@klhunnewell @sft_asu @JoeBiden After 4 years of Trumpf tearing America apart with his racism and misogyny (you can… https://t.co/vkBHb1OGfw
969,969,ItuBelindahS,South Africa,2009-10-10 09:25:57,Let's play a game of guess who... lol so ??? #KarenStrikesAgain https://t.co/cuMdhYgWGJ
970,970,APabloIsForever,"Santa Barbara, CA",2009-05-06 17:15:57,Wasting police resources on bullshit calls should be a crime. “She was attacking me” girl stop...Meryl you are NOT.… https://t.co/kegkF8Wn3D
971,971,ZakiyahBatYah,"Missouri, USA",2014-10-27 22:55:11,We had our first official encounter with #Karen yesterday. Two of them! It really is as traumatizing as the videos… https://t.co/HoyJRQQBIc
972,972,blankxcanvaas,3 steps ahead,2017-04-07 12:34:58,"😂😂😂 thank you, to all of the Beckys and Karens trying to tell the stories of Black women on their behalf. We’ll tak… https://t.co/ftooHOLdQy"
973,973,gueraporaza,"Denver, CO",2009-08-03 00:03:41,@NovingerMom @DenverChannel If the police would rather commit racist illegal actions against a crowd instead of doi… https://t.co/yy3PoPLXsQ
974,974,bklyngurl2,,2011-01-19 21:44:06,"@VanderpumpRules learn what!!!!..you and that other chick knew what you were doing and laughed about it.
we don't w… https://t.co/R8nI6fTncb"
975,975,jewelstweeeets,wherever delicious food is!,2015-07-24 03:53:39,"@jonkarl Haha don’t be a dunce, Karl. #dalert Look around you😐 there have been protests, demonstrations, memorials,… https://t.co/9efNuBqLs4"
976,976,KevinNoel,,2008-12-12 21:08:00,"#KarenStrikesAgain: NYC Restaurateur Svitlana Flom, called the police on Janae Garcia. FOR SITTING ON A PARK BENCH!… https://t.co/kjNFGf6TJ1"
977,977,dunlop_betsy,"California, USA",2014-08-30 09:49:38,UG America needs a good sterilization program. Apparently White Karen's arena taking phots kneeling on peoples neck… https://t.co/tPlTPond1w
978,978,childlitprof,"Ypsilanti, Michigan, USA",2009-06-25 16:45:15,"Instead of ""Karen,"" w/ targets individuals, I've started using ""Toxic White Femininity""

In the 70s feminists calle… https://t.co/RxLELuf9Fc"
979,979,devildoll,Wisconsin,2006-11-15 18:46:04,"One woman, two dogs, zero leashes. #KarenStrikesAgain https://t.co/RidCnhLHr6"
980,980,erod110,,2009-08-06 02:11:58,"@lily_marston Oh Lily, you tried so hard. So close...NOT! #Fail #LiberalLogic #KarenStrikesAgain https://t.co/i2KaT2LJDF"
981,981,amsickofit,"Dublin, Paris & London",2018-03-03 10:24:35,@colettebrowne #KarenStrikesAgain. Mr Varadker #mytaoiseach factually correct and not his place to lecture… https://t.co/PxStJGJHOW
982,982,VaSweetTanya,,2009-11-08 17:57:30,"Lord , why? this irritates my soul #KarenStrikesAgain https://t.co/b1ywv9uEFF"
983,983,itsmepre,"Johannesburg, South Africa",2009-04-21 16:17:10,@ACardona85 @ThePerezHilton Nope she knows and she don’t look that young 15-16 is old enough to know what you’re sa… https://t.co/tsJmnxT8Qe
984,984,ReneeUniteWomen,"Lake Charles, LA",2008-10-09 19:26:17,white women like this need to be prosecuted/ticketed for false calls to the police. The African American woman born… https://t.co/I9jayBsS3n
985,985,kenhurtinc,"Indianapolis, IN",2017-01-10 15:38:46,"Karen or Katarina? Same thing.
#BlackLivesMatter 
#KarenStrikesAgain 
#Karen 
#WhitePrivilege https://t.co/cslfz0G0aT"
986,986,saziz01b,"South Lyon, Mi",2008-10-15 19:55:09,@laurencohen we love love you. #KarenStrikesAgain #Karen https://t.co/nk4Yeq0jm6
987,987,lynnreeh,"Lakewood, CO",2015-11-15 10:09:15,@Oseguera2020 #KarenStrikesAgain  Karen is preggers?
988,988,Miami_DaU,,2011-01-28 08:38:20,“I need to speak to the manager.”           #KarenStrikesAgain https://t.co/PylEHfoPRl
989,989,ridgebrook,Los Angeles,2014-03-16 01:50:16,White New York socialite calls police on black woman for sitting on a bench https://t.co/GlRwSiFDZx… https://t.co/FWTEVLq7ts
990,990,Ajones32,"Charlotte, NC",2008-11-18 19:47:44,He shut this #Karen down before she could get a good start on her kareneing #BlackLivesMattters #RaccoonEyes… https://t.co/688XFVXlNl
991,991,travinson,"Boston, MA",2009-03-21 04:23:08,#KarenStrikesAgain @JordisTweeting please educate your brother. Because I’m a Proud black Gaymer and trust me when… https://t.co/1iCQtNMv09
992,992,JoshuaKYEOT,K.Y.E.O.T,2009-08-21 21:54:41,Is it bad that I just wna stay home and watch Karen's karen all day. It sucks because someone has to go thru a Kare… https://t.co/Ryy0awB7AV
993,993,ACA_Sherpa,"Chicago, IL",2012-08-31 22:41:23,Is she legal? @ALT_uscis #KarenStrikesAgain #anchorbaby #pregnant https://t.co/usEJbZP1xH
994,994,stevenperinac,"Victoria, Australia",2011-03-15 21:08:37,@stephgraham99 Oh Karen you need to stop gambling! #KarenStrikesAgain
995,995,JoshuaKYEOT,K.Y.E.O.T,2009-08-21 21:54:41,Nahhhh you get 2 retweets shorty #KarenStrikesAgain #istan https://t.co/zrXKBVuoVz
996,996,here4sussex,Somewhere Down Under🌏 ,2019-06-14 15:07:01,Shame on you #Karen #karensgonewild #KarenStrikesAgain #Karens https://t.co/MEPMyZq99b
997,997,friendusanda,world wide web,2011-05-11 02:16:52,@Gennefer You could have stayed home. They don’t need you to decide for them. #KarenStrikesAgain
998,998,Westsider94,Northern California,2011-04-29 11:38:40,@JoeKinseyexp I always knew the little old lady from Pasadena voted for Trump. #KarenStrikesAgain
999,999,cvbeauchamp,Sudbury,2009-06-10 15:38:19,@TheBigSadness @karengw44 @bradbelair You just won Twitter! #blacklivesmatter #KarenStrikesAgain
